First_Name,first_name,last_name,phone_number,phone_number,property_address,city,state,zip_code,hail_date,hail_size,storm_type,damage_probability,structures_hit,image_findings,lead_priority,verification_images_json,verification_text_json,call_pitch_why,call_script_reasons_json,in_hail_alley,corroboration,observation_count
Jason,Jason,Spencer,15195898149,15195898149,255 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,78.5,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 78.5%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 78% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Thomas,Thomas,Young,15622287400,15622287400,287 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,64.31,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 64.31%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 64% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Brandon,Brandon,Stevenson,15747367152,15747367152,249 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,78.72,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 78.72%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 79% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Amy,Amy,Nichols,16076781574,16076781574,261 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,78.56,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 78.56%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 79% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
David,David,Mann,16087987796,16087987796,283 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,67.44,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 67.44%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 67% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Jesse,Jesse,Mendoza,16825643646,16825643646,213 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,80.59,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 80.59%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 81% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Chase,Chase,Williams,17536750945,17536750945,207 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,52.41,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 52.41%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 52% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Mariah,Mariah,Williams,17795038060,17795038060,267 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,76.68,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 76.68%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 77% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Jessica,Jessica,Brown,17853897627,17853897627,275 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,72.63,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 72.63%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 73% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Joseph,Joseph,Peck,18657527559,18657527559,265 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,77.73,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 77.73%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 78% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Ashley,Ashley,Cowan,19056192488,19056192488,241 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,79.38,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 79.38%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 79% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
Courtney,Courtney,Martin,19794390694,19794390694,227 Indiana Ave,Wichita Falls,TX,76301,2026-04-25,3.0,Hail,79.54,"Primary roof system and ancillary metals (gutters, soft metals)",Damage: 79.54%,PRIORITY_1_EMERGENCY,"[{""url"": ""/images/hail_68102_11.png"", ""role"": ""damage_reference_a"", ""why"": ""Reference comparative hail-impact signature used when property-specific imagery is incomplete; supports narrative for 80% damage band."", ""call_hook"": ""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns.""}, {""url"": ""/images/hail_68102_15.png"", ""role"": ""damage_reference_b"", ""why"": ""Paired reference tile for call consistency across high-severity hail cohort."", ""call_hook"": ""Second still backs up inspection ask without overstating property-specific proof.""}]",[],Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns. Second still backs up inspection ask without overstating property-specific proof.,"[""Script: tie homeowner pain to high-index damage and typical granule/soft-metal loss patterns."", ""Second still backs up inspection ask without overstating property-specific proof.""]",yes,city_reports,2
