phone_number,first_name,last_name,property_address,city,state,zip_code,hail_date,hail_size,storm_type,damage_probability,structures_hit,image_findings,lead_priority
+140555536307,Homeowner,,"105 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536308,Homeowner,,"106 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536309,Homeowner,,"107 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536310,Homeowner,,"108 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536311,Homeowner,,"109 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536312,Homeowner,,"110 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536313,Homeowner,,"111 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536314,Homeowner,,"112 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536315,Homeowner,,"113 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536316,Homeowner,,"114 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536317,Homeowner,,"115 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536318,Homeowner,,"116 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536319,Homeowner,,"117 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536320,Homeowner,,"118 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536321,Homeowner,,"119 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536322,Homeowner,,"120 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536323,Homeowner,,"121 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536324,Homeowner,,"122 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536325,Homeowner,,"123 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536326,Homeowner,,"124 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536327,Homeowner,,"125 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536328,Homeowner,,"126 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536329,Homeowner,,"127 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536330,Homeowner,,"128 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536331,Homeowner,,"129 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536332,Homeowner,,"130 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536333,Homeowner,,"131 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536334,Homeowner,,"132 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536335,Homeowner,,"133 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536336,Homeowner,,"134 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536337,Homeowner,,"135 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536338,Homeowner,,"136 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536339,Homeowner,,"137 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536340,Homeowner,,"138 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536341,Homeowner,,"139 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536342,Homeowner,,"140 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536343,Homeowner,,"141 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536344,Homeowner,,"142 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536345,Homeowner,,"143 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536346,Homeowner,,"144 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536347,Homeowner,,"145 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536348,Homeowner,,"146 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536349,Homeowner,,"147 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536350,Homeowner,,"148 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536351,Homeowner,,"149 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536352,Homeowner,,"150 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536353,Homeowner,,"151 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536354,Homeowner,,"152 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536355,Homeowner,,"153 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536356,Homeowner,,"154 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536357,Homeowner,,"155 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536358,Homeowner,,"156 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536359,Homeowner,,"157 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536360,Homeowner,,"158 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536361,Homeowner,,"159 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536362,Homeowner,,"160 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536363,Homeowner,,"161 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536364,Homeowner,,"162 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536365,Homeowner,,"163 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536366,Homeowner,,"164 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536367,Homeowner,,"165 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536368,Homeowner,,"166 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536369,Homeowner,,"167 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536370,Homeowner,,"168 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536371,Homeowner,,"169 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536372,Homeowner,,"170 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536373,Homeowner,,"171 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536374,Homeowner,,"172 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536375,Homeowner,,"173 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536376,Homeowner,,"174 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536377,Homeowner,,"175 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536378,Homeowner,,"176 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536379,Homeowner,,"177 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536380,Homeowner,,"178 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536381,Homeowner,,"179 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536382,Homeowner,,"180 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536383,Homeowner,,"181 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536384,Homeowner,,"182 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536385,Homeowner,,"183 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536386,Homeowner,,"184 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536387,Homeowner,,"185 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536388,Homeowner,,"186 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536389,Homeowner,,"187 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536390,Homeowner,,"188 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536391,Homeowner,,"189 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
+140555536392,Homeowner,,"190 Wilshire Blvd, Nichols Hills, OK 73116",Nichols Hills,OK,73116,2026-03-10,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
